id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
SE;Sudeste/Centro-Oeste;RES;TIETE;SUDESTE;GPGUAR;GUARAPIRANGA;191.0;117.0;2025-02-02;735.1900024414062;;80.23999786376953;117.0;;0.0;;15.0;;127.38999938964844;;127.38999938964844;0.07599999755620956;10.3100004196167;127.38999938964844
SE;Sudeste/Centro-Oeste;RES;TIETE;PARANA;TIEDSO;EDGARD SOUZA;192.0;107.0;2025-02-02;710.8800048828125;;36.15999984741211;760.0;;444.0;;534.0;;565.010009765625;;540.2570190429688;0.007000000216066837;;540.2570190429688
SE;Sudeste/Centro-Oeste;RCU;TIETE;PARANA;TIBONI;B. BONITA;193.0;37.0;2025-02-02;449.9800109863281;427.32000732421875;82.43000030517578;1146.9599609375;178.0;156.0;0.0;334.0;0.0;1429.800048828125;1258.8599853515625;858.530029296875;1.6109999418258667;48.55030059814453;804.6199951171875
SE;Sudeste/Centro-Oeste;FIO;TIETE;PARANA;TIBARI;BARIRI;194.0;38.0;2025-02-02;426.9800109863281;404.57000732421875;46.959999084472656;462.79998779296875;449.0;0.0;0.0;449.0;0.0;1399.5;1254.22998046875;101.75;0.3100000023841858;51.26029968261719;162.32000732421875
SE;Sudeste/Centro-Oeste;FIO;TIETE;PARANA;TIIBIT;IBITINGA;195.0;39.0;2025-02-02;403.75;383.2300109863281;49.4900016784668;578.0;578.0;0.0;0.0;578.0;0.0;1487.25;1350.8599853515625;195.75999450683594;0.5149999856948853;53.83319854736328;84.83999633789062
SE;Sudeste/Centro-Oeste;RCU;TIETE;PARANA;TIPROM;PROMISSÃO;196.0;40.0;2025-02-02;383.3500061035156;357.70001220703125;83.97000122070312;791.1799926757812;671.0;0.0;0.0;671.0;0.0;1407.449951171875;1289.699951171875;163.2100067138672;2.385999917984009;54.864200592041016;100.3499984741211
SE;Sudeste/Centro-Oeste;FIO;TIETE;PARANA;TINAVA;N. AVANHANDAVA;197.0;42.0;2025-02-02;357.6700134277344;326.1000061035156;82.62999725341797;749.5599975585938;194.0;0.0;0.0;194.0;0.0;1404.97998046875;1311.199951171875;64.41999816894531;1.1319999694824219;55.96839904785156;79.29000091552734
SE;Sudeste/Centro-Oeste;RCU;TIETE;PARANA;TITIRM;TRÊS IRMÃOS;198.0;43.0;2025-02-02;326.25;279.57000732421875;62.779998779296875;617.5499877929688;361.0;0.0;0.0;361.0;-72.0;1342.02001953125;1272.0799560546875;31.84000015258789;4.896999835968018;57.63420104980469;421.95001220703125
SE;Sudeste/Centro-Oeste;FIO;TIETE;SUDESTE;GPHBOR;HENRY BORDEN;199.0;119.0;2025-02-02;727.4299926757812;2.180000066757202;69.88999938964844;257.0;7.0;0.0;;7.0;;0.0;269.7699890136719;0.0;0.0;;237.1199951171875
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS;SUDESTE;TOSMES;SERRA DA MESA;213.0;251.0;2025-02-02;450.4779968261719;333.489990234375;65.37000274658203;2677.31005859375;300.0;0.0;0.0;300.0;;2012.219970703125;;2012.219970703125;8.095000267028809;7.178100109100342;2692.590087890625
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS;SUDESTE;TOUHCB;CANA BRAVA;214.0;252.0;2025-02-02;332.69000244140625;288.239990234375;89.08999633789062;518.1900024414062;630.0;0.0;;630.0;;2164.669921875;;290.7300109863281;0.9290000200271606;7.292300224304199;219.11000061035156
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS;SUDESTE;TOUHSA;SAO SALVADOR;215.0;253.0;2025-02-02;286.8699951171875;263.1099853515625;73.4000015258789;864.8200073242188;768.0;0.0;;768.0;;2187.179931640625;;285.5400085449219;0.6850000023841858;7.436500072479248;242.27999877929688
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS;SUDESTE;TOUHPA;PEIXE ANGICAL;216.0;257.0;2025-02-02;262.8399963378906;235.97999572753906;91.4000015258789;1981.8399658203125;717.0;1330.0;0.0;2047.0;;4180.1298828125;;2253.169921875;1.13100004196167;10.211000442504883;1209.760009765625
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS;SUDESTE;TOLAJ;LAJEADO;217.0;261.0;2025-02-02;212.14999389648438;179.30999755859375;80.77999877929688;5164.75;1099.0;4422.0;0.0;5521.0;;5091.0;;2362.199951171875;1.2109999656677246;12.40939998626709;3520.489990234375
S;Sul;RCU;CAPIVARI;SUL;CASPSO;G. P. SOUZA;22.0;115.0;2025-02-02;840.52001953125;;66.86000061035156;34.25;17.0;0.0;;17.0;;34.22999954223633;;34.22999954223633;-0.07999999821186066;0.05999999865889549;34.22999954223633
S;Sul;FIO;ITAJAI;SUL;IAUHSP;SALTO PILAO;47.0;215.0;2025-02-02;319.3999938964844;113.79000091552734;145.1199951171875;146.2100067138672;103.0;35.0;8.0;146.0;;174.47999572753906;;174.47999572753906;0.0;0.2199999988079071;146.42999267578125
S;Sul;RCU;IGUACU;IGUACU;IGGBMU;G. B. MUNHOZ;48.0;74.0;2025-02-02;731.239990234375;606.0499877929688;66.05999755859375;525.3800048828125;513.0;0.0;;513.0;;542.280029296875;;542.280029296875;0.6060000061988831;6.341300010681152;532.3300170898438
S;Sul;RCU;IGUACU;IGUACU;IGSEGR;SEGREDO;49.0;76.0;2025-02-02;606.1300048828125;504.3800048828125;82.04000091552734;715.4299926757812;688.0;0.0;;688.0;-97.0;618.5;751.6300048828125;94.97000122070312;0.5370000004768372;6.421299934387207;110.20999908447266
S;Sul;RCU;IGUACU;IGUACU;IGSCL;SANTA CLARA-PR;50.0;71.0;2025-02-02;801.6900024414062;706.7100219726562;76.23999786376953;117.7699966430664;62.0;0.0;6.0;68.0;;118.31999969482422;;118.31999969482422;0.13500000536441803;0.41999998688697815;118.31999969482422
S;Sul;FIO;IGUACU;IGUACU;IGFND;FUNDÃO;51.0;72.0;2025-02-02;705.3400268554688;608.0599975585938;68.41999816894531;73.43000030517578;64.0;0.0;7.0;71.0;;123.79000091552734;;4.610000133514404;0.01899999938905239;0.4300000071525574;5.679999828338623
S;Sul;RES;IGUACU;IGUACU;JDJORD;JORDÃO;52.0;73.0;2025-02-02;608.0499877929688;538.4299926757812;74.55000305175781;81.41999816894531;10.0;0.0;0.0;10.0;97.0;143.1300048828125;10.0;18.549999237060547;0.00800000037997961;0.4357999861240387;10.8100004196167
S;Sul;RCU;IGUACU;IGUACU;IGSSAN;SALTO SANTIAGO;53.0;77.0;2025-02-02;504.57000732421875;397.0899963378906;92.83999633789062;735.8900146484375;783.0;0.0;;783.0;;805.010009765625;;48.25;1.5269999504089355;7.141300201416016;35.25
S;Sul;FIO;IGUACU;IGUACU;IGSOSO;SALTO OSORIO;54.0;78.0;2025-02-02;396.510009765625;325.8999938964844;93.2300033569336;803.5800170898438;778.0;0.0;;778.0;;827.2000122070312;;19.059999465942383;0.4440000057220459;7.271299839019775;17.860000610351562
S;Sul;FIO;IGUACU;IGUACU;IGSCAX;SALTO CAXIAS;55.0;82.0;2025-02-02;324.5899963378906;258.7799987792969;79.33000183105469;951.489990234375;1031.0;0.0;;1031.0;;953.3400268554688;;120.04000091552734;1.0080000162124634;8.361300468444824;169.6699981689453
S;Sul;FIO;IGUACU;IGUACU;IGUHBI;BAIXO IGUACU;56.0;83.0;2025-02-02;258.5;242.36000061035156;48.93000030517578;1041.6500244140625;1097.0;0.0;0.0;1097.0;0.0;1001.780029296875;;48.0099983215332;0.0;9.442899703979492;23.93000030517578
S;Sul;RES;JACUI;SUL;JIERNE;ERNESTINA;69.0;110.0;2025-02-02;489.0299987792969;457.3500061035156;86.61000061035156;13.949999809265137;0.0;0.0;14.0;29.0;;11.289999961853027;;11.289999961853027;-0.017999999225139618;0.05420000106096268;13.989999771118164
S;Sul;RCU;JACUI;SUL;JIPREA;PASSO REAL;70.0;111.0;2025-02-02;317.0400085449219;279.42999267578125;45.439998626708984;42.77000045776367;93.0;0.0;0.0;93.0;;25.850000381469727;;14.25;-2.815999984741211;0.7587000131607056;11.65999984741211
S;Sul;FIO;JACUI;SUL;JIJACU;JACUI;71.0;112.0;2025-02-02;278.8900146484375;181.8699951171875;80.6500015258789;83.94999694824219;0.0;113.0;0.0;113.0;;26.520000457763672;;0.019999999552965164;0.024000000208616257;0.792900025844574;-9.079999923706055
S;Sul;FIO;JACUI;SUL;JIITAU;ITAUBA;72.0;113.0;2025-02-02;182.42999267578125;94.37999725341797;86.6500015258789;134.92999267578125;95.0;0.0;;95.0;;30.030000686645508;;0.38999998569488525;-0.36500000953674316;1.2416000366210938;24.18000030517578
S;Sul;FIO;JACUI;SUL;JIUDFR;D. FRANCISCA;73.0;114.0;2025-02-02;92.23999786376953;53.79999923706055;34.13999938964844;89.55000305175781;112.0;0.0;0.0;112.0;0.0;31.15999984741211;;0.4300000071525574;-0.44699999690055847;1.8138999938964844;-5.369999885559082
S;Sul;FIO;JACUI;SUL;JIUHCA;CASTRO ALVES;74.0;97.0;2025-02-02;239.25999450683594;147.4600067138672;26.0;103.3499984741211;93.0;11.0;18.0;122.0;0.0;103.91999816894531;;103.91999816894531;-0.08500000089406967;0.6557999849319458;103.91999816894531
S;Sul;FIO;JACUI;SUL;JIUHMC;MONTE CLARO;75.0;98.0;2025-02-02;147.25;106.73999786376953;23.90999984741211;142.36000061035156;124.0;20.0;0.0;144.0;0.0;146.08999633789062;;35.20000076293945;0.007000000216066837;2.0167999267578125;20.809999465942383
S;Sul;FIO;JACUI;SUL;JIUHQJ;14 DE JULHO;76.0;99.0;2025-02-02;101.87999725341797;69.95999908447266;-111.83999633789062;157.82000732421875;117.0;19.0;24.0;160.0;0.0;156.5500030517578;;4.480000019073486;0.026000000536441803;2.4851999282836914;12.649999618530273
S;Sul;RES;JACUI;SUL;JIDVSA;DIVISA;77.0;;2025-02-02;839.0700073242188;;101.33000183105469;2.0;;3.0;0.0;3.0;;;;;;;
S;Sul;RES;JACUI;SUL;JIBLNG;BLANG;78.0;;2025-02-02;793.4400024414062;;100.54000091552734;5.0;;6.0;0.0;6.0;;;;;;;
S;Sul;RES;JACUI;SUL;JISLRS;SALTO RS;79.0;;2025-02-02;754.8900146484375;;70.47000122070312;5.0;;0.0;1.0;1.0;7.0;;;;;;
S;Sul;FIO;JACUI;SUL;OSCNST;CANASTRA;80.0;;2025-02-02;540.8300170898438;200.52999877929688;-9.199999809265137;0.0;0.0;0.0;0.0;0.0;;;;;;;
S;Sul;RCU;PARANAPANEMA;IGUACU;PPUHMU;GOV JAYME CANET JR;141.0;57.0;2025-02-02;634.9500122070312;513.0900268554688;99.37999725341797;397.42999267578125;318.0;22.0;19.0;359.0;;397.8800048828125;;397.8800048828125;-0.7789999842643738;1.5635000467300415;398.2099914550781
S;Sul;RCU;URUGUAI;SUL;RIUHSR;SAO ROQUE;165.0;88.0;2025-02-02;752.3099975585938;706.2999877929688;35.869998931884766;218.92999267578125;114.0;0.0;0.0;114.0;;220.07000732421875;;220.07000732421875;0.20800000429153442;0.9368000030517578;220.07000732421875
S;Sul;RCU;URUGUAI;SUL;RIGAR;GARIBALDI;166.0;89.0;2025-02-02;703.1500244140625;659.5;24.639999389648438;153.1999969482422;123.0;13.0;0.0;136.0;0.0;228.52000427246094;;31.649999618530273;-0.44699999690055847;1.4660999774932861;40.029998779296875
S;Sul;RCU;URUGUAI;SUL;RIUHCN;CAMPOS NOVOS;167.0;90.0;2025-02-02;657.1900024414062;474.9599914550781;43.79999923706055;140.9600067138672;54.0;24.0;0.0;78.0;0.0;224.25;;7.519999980926514;-0.5889999866485596;1.506100058555603;3.4800000190734863
S;Sul;RCU;URUGUAI;SUL;RIUHBG;BARRA GRANDE;168.0;86.0;2025-02-02;630.27001953125;480.75;38.790000915527344;177.5500030517578;187.0;7.0;0.0;194.0;0.0;176.7899932861328;;176.7899932861328;-1.3179999589920044;0.5629000067710876;176.7899932861328
S;Sul;RCU;URUGUAI;SUL;RIUHMA;MACHADINHO;169.0;91.0;2025-02-02;471.1400146484375;375.3699951171875;38.060001373291016;312.0;312.0;0.0;;312.0;;462.2900085449219;;39.40999984741211;0.3840000033378601;2.790299892425537;39.400001525878906
S;Sul;FIO;URUGUAI;SUL;RIITÁ;ITÁ;170.0;92.0;2025-02-02;368.0799865722656;264.6099853515625;66.5199966430664;369.1300048828125;291.0;0.0;;291.0;;515.97998046875;;66.19999694824219;-2.634000062942505;5.107100009918213;52.310001373291016
S;Sul;RCU;URUGUAI;SUL;PFPFUN;PASSO FUNDO;171.0;93.0;2025-02-02;595.156005859375;335.25;71.83999633789062;19.979999542236328;26.0;0.0;;26.0;;8.930000305175781;;8.930000305175781;-0.609000027179718;0.8632000088691711;20.229999542236328
S;Sul;FIO;URUGUAI;SUL;RIUHMO;MONJOLINHO;172.0;94.0;2025-02-02;327.5400085449219;264.760009765625;51.209999084472656;29.68000030517578;31.0;0.0;;31.0;;15.170000076293945;;6.389999866485596;-0.10700000077486038;1.0116000175476074;2.8499999046325684
S;Sul;FIO;URUGUAI;SUL;RIUHFC;FOZ CHAPECO;173.0;103.0;2025-02-02;264.6499938964844;211.02999877929688;64.68000030517578;349.7699890136719;213.0;91.0;0.0;304.0;0.0;527.5700073242188;;52.18000030517578;-1.6510000228881836;7.081299781799316;26.25
S;Sul;RCU;URUGUAI;SUL;RIUQQX;QUEBRA QUEIXO;174.0;95.0;2025-02-02;546.7100219726562;426.260009765625;52.13999938964844;38.7400016784668;36.0;0.0;1.0;37.0;0.0;38.880001068115234;;38.880001068115234;0.04600000008940697;0.10000000149011612;38.880001068115234
S;Sul;FIO;URUGUAI;SUL;RIUSJO;SAO JOSE;175.0;101.0;2025-02-02;154.30999755859375;131.19000244140625;64.0;65.38999938964844;68.0;0.0;;68.0;;65.44999694824219;;65.44999694824219;0.06700000166893005;1.7848000526428223;67.23999786376953
S;Sul;FIO;URUGUAI;SUL;RIUHPJ;PASSO SAO JOAO;176.0;102.0;2025-02-02;127.58000183105469;98.31999969482422;42.630001068115234;69.16999816894531;61.0;23.0;0.0;84.0;0.0;72.27999877929688;;2.440000057220459;-0.1289999932050705;2.19350004196167;1.4500000476837158
NE;Nordeste;FIO;JEQUITINHONHA;NORDESTE;JEUITP;ITAPEBI;68.0;154.0;2025-02-03;109.66999816894531;26.239999771118164;66.98999786376953;130.5500030517578;178.0;0.0;0.0;178.0;0.0;180.58999633789062;;47.2400016784668;-0.843999981880188;2.759399890899658;17.31999969482422
NE;Nordeste;RCU;PARAGUACU;NORDESTE;PGUCV;PEDRA DO CAVALO;109.0;189.0;2025-02-03;114.30999755859375;3.7200000286102295;97.44999694824219;14.789999961853027;40.0;0.0;;40.0;13.0;13.609999656677246;;13.609999656677246;-1.0299999713897705;7.77869987487793;13.760000228881836
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190.0;2025-02-03;301.79998779296875;260.30999755859375;59.150001525878906;507.55999755859375;577.0;0.0;;577.0;;600.6500244140625;;600.6500244140625;7.611999988555908;0.8012999892234802;515.969970703125
NE;Nordeste;RCU;SAO FRANCISCO;NORDESTE;SFSOBR;SOBRADINHO;180.0;169.0;2025-02-03;390.32000732421875;361.70001220703125;71.62999725341797;3700.0;915.0;0.0;;915.0;;5282.18994140625;;3452.18994140625;178.3780059814453;78.01940155029297;3452.18994140625
NE;Nordeste;RCU;SAO FRANCISCO;NORDESTE;SFLGON;LUIZ GONZAGA;181.0;172.0;2025-02-03;302.0799865722656;251.27000427246094;58.189998626708984;1329.0;1155.0;0.0;;1155.0;;5805.43017578125;;334.92999267578125;34.76599884033203;139.1071014404297;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFMOXO;APOLONIO SALES;182.0;173.0;2025-02-03;251.41000366210938;230.2100067138672;69.86000061035156;1153.719970703125;129.0;0.0;;129.0;955.0;5805.43017578125;;0.0;;141.8697052001953;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFP123;P. AFONSO 1,2,3;183.0;174.0;2025-02-03;230.16000366210938;141.2100067138672;95.91999816894531;140.3699951171875;145.0;0.0;;145.0;;5805.43017578125;;0.0;0.2370000034570694;141.939697265625;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFPAF4;P. AFONSO 4;184.0;175.0;2025-02-03;251.17999267578125;137.72000122070312;58.369998931884766;955.280029296875;990.0;0.0;;990.0;;5805.43017578125;;;;141.939697265625;
NE;Nordeste;FIO;SAO FRANCISCO;NORDESTE;SFXING;XINGO;185.0;178.0;2025-02-03;137.47999572753906;15.029999732971191;39.02000045776367;1135.0;1101.0;0.0;;1101.0;;6035.830078125;;0.0;2.8480000495910645;142.33349609375;
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AAUCCA;CACHOEIRA CALDEIRAO;1.0;204.0;2025-02-03;58.29999923706055;42.150001525878906;100.0;551.0;551.0;0.0;;551.0;;569.760009765625;;569.760009765625;0.875;;551.8800048828125
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AMUHCN;COARACY NUNES;2.0;280.0;2025-02-03;42.040000915527344;21.260000228881836;97.70999908447266;548.1099853515625;241.0;271.0;;512.0;;572.1400146484375;;1.7300000190734863;;0.0;-2.7200000286102295
N;Norte;FIO;ARAGUARI;MANAUS-AMAPA;AAFGO;FERREIRA GOMES;3.0;284.0;2025-02-03;20.360000610351562;2.7200000286102295;5.769999980926514;510.8699951171875;509.0;0.0;;509.0;;577.4400024414062;;4.610000133514404;0.3269999921321869;0.009999999776482582;-4.800000190734863
N;Norte;RCU;AMAZONAS;MANAUS-AMAPA;AMUHBB;BALBINA;10.0;277.0;2025-02-03;45.93000030517578;24.6200008392334;-1.059999942779541;288.0;288.0;0.0;;288.0;;410.510009765625;;410.510009765625;22.16900062561035;0.03999999910593033;310.1400146484375
N;Norte;FIO;AMAZONAS;TELES PIRES;AMJRN;JURUENA;11.0;309.0;2025-02-03;452.0;416.79998779296875;100.0;135.0;0.0;135.0;0.0;135.0;;136.32000732421875;;136.32000732421875;0.003000000026077032;2.319999933242798;137.32000732421875
N;Norte;RCU;AMAZONAS;BELO MONTE;CRCURU;CURUA-UNA;16.0;272.0;2025-02-03;29.790000915527344;11.0;53.97999954223633;180.0;180.0;0.0;;180.0;;180.47000122070312;;180.47000122070312;0.3449999988079071;0.05999999865889549;180.39999389648438
N;Norte;FIO;AMAZONAS;MANAUS-AMAPA;AMSAJ;STO ANTONIO DO JARI;17.0;286.0;2025-02-03;29.110000610351562;3.1700000762939453;1.0399999618530273;701.4600219726562;669.0;0.0;45.0;714.0;;708.0599975585938;;708.0599975585938;0.492000013589859;0.9100000262260437;702.8599853515625
N;Norte;FIO;AMAZONAS;BELO MONTE;AMUSBM;BELO MONTE;18.0;288.0;2025-02-03;95.62000274658203;5.349999904632568;40.95000076293945;0.0;8458.0;0.0;0.0;8458.0;0.0;0.0;13140.25;0.0;0.0;;0.0
N;Norte;FIO;AMAZONAS;BELO MONTE;AMUSPM;PIMENTAL;19.0;314.0;2025-02-03;96.88999938964844;84.73999786376953;-21.450000762939453;14007.099609375;2200.0;3382.0;14.0;5596.0;8041.02001953125;14409.01953125;1268.77001953125;14409.01953125;0.0;6.692299842834473;14013.7998046875
N;Norte;FIO;TOCANTINS;NORTE;TOUHET;ESTREITO;218.0;267.0;2025-02-03;154.25999450683594;133.16000366210938;61.849998474121094;6179.27001953125;3706.0;456.0;;4162.0;;7002.3701171875;;2691.469970703125;1.2050000429153442;14.04319953918457;2601.97998046875
N;Norte;RCU;TOCANTINS;NORTE;TOTUCU;TUCURUI;219.0;275.0;2025-02-03;71.69999694824219;6.039999961853027;83.13999938964844;15295.7099609375;5798.0;1030.0;;6828.0;;18128.41015625;;11489.83984375;9.354000091552734;34.147701263427734;11332.33984375
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMSAPI;SALTO APIACAS;;225.0;2025-02-03;247.8000030517578;221.83999633789062;112.29000091552734;191.9600067138672;191.0;0.0;;191.0;;191.9600067138672;;191.9600067138672;0.0010000000474974513;;191.9600067138672
SE;Sudeste/Centro-Oeste;RES;SANTA MARIA VIT;SUDESTE;ODRBON;RIO BONITO;;;2025-02-03;646.7000122070312;490.1300048828125;55.9900016784668;5.139999866485596;3.0;0.0;0.0;3.0;;4.260000228881836;;4.260000228881836;-0.017999999225139618;;5.130000114440918
SE;Sudeste/Centro-Oeste;CED;TIETE;;TICPBA;CANAL P. BARRETO;;0.0;2025-02-03;;;;82.0;;;;;;;;;;;
SE;Sudeste/Centro-Oeste;FIC;PARANA;PARANA;PNTIRM;ILHA + T. IRMÃOS;;44.0;2025-02-03;64.26000213623047;;64.26000213623047;6905.60107421875;5410.0;0.0;0.0;5410.0;;9326.9697265625;;991.6669921875;;;1535.4739990234375
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUGUA;GUAPORE;4.0;196.0;2025-02-03;479.1600036621094;304.17999267578125;91.70999908447266;31.93000030517578;28.0;0.0;3.0;31.0;0.0;32.0;;32.0;0.008999999612569809;0.03999999910593033;31.969999313354492
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUHJI;JIRAU;5.0;285.0;2025-02-03;90.0;73.97000122070312;100.0;25849.0;25157.0;415.0;277.0;25849.0;0.0;25884.2890625;;25884.2890625;-7.881999969482422;63.58000183105469;25904.69921875
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMUSSN;SANTO ANTONIO;6.0;287.0;2025-02-03;71.27999877929688;56.15999984741211;98.4000015258789;25398.0;24696.0;94.0;608.0;25398.0;0.0;27400.48046875;;1451.6300048828125;-7.438000202178955;63.58000183105469;210.38999938964844
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMSU;SAMUEL;7.0;279.0;2025-02-03;84.33000183105469;57.2599983215332;41.900001525878906;664.25;709.0;0.0;;709.0;;741.8599853515625;;741.8599853515625;2.010999917984009;0.3961000144481659;666.6599731445312
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;MADEIRA;AMUHRD;RONDON II;8.0;276.0;2025-02-03;266.489990234375;204.77000427246094;63.900001525878906;182.94000244140625;84.0;0.0;25.0;109.0;;183.17999267578125;;183.17999267578125;-0.023000000044703484;0.27000001072883606;183.17999267578125
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;MADEIRA;AMDA;DARDANELOS;9.0;310.0;2025-02-03;213.75;115.52999877929688;50.0;621.02001953125;294.0;327.0;0.0;621.0;0.0;621.2100219726562;;621.2100219726562;0.0020000000949949026;0.1899999976158142;621.2100219726562
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS;TELES PIRES;AMSNPE;SINOP;12.0;227.0;2025-02-03;296.92999267578125;273.6300048828125;40.20000076293945;1460.0999755859375;1436.0;0.0;0.0;1436.0;0.0;1456.5699462890625;;1456.5699462890625;0.0;3.676100015640259;1463.780029296875
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMCLR;COLIDER;13.0;228.0;2025-02-03;271.75;251.39999389648438;58.33000183105469;1597.8499755859375;1523.0;262.0;9.0;1785.0;;1647.8499755859375;;135.30999755859375;0.0;3.676100015640259;171.97999572753906
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUHTP;TELES PIRES;14.0;229.0;2025-02-03;220.4199981689453;164.0;95.81999969482422;3857.0;3548.0;309.0;;3857.0;;3892.06005859375;;2141.10009765625;1.7480000257492065;3.726099967956543;2372.969970703125
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS;TELES PIRES;AMUSMA;SAO MANOEL;15.0;230.0;2025-02-03;161.42999267578125;138.69000244140625;99.29000091552734;3592.0;3361.0;231.0;;3592.0;;3900.030029296875;;19.440000534057617;0.0;3.726099967956543;-259.44000244140625
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUHEC;CANDONGA;23.0;139.0;2025-02-03;327.1400146484375;280.3699951171875;63.209999084472656;307.2699890136719;314.0;5.0;2.0;319.0;;292.8599853515625;;292.8599853515625;-0.029999999329447746;0.795199990272522;308.0299987792969
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;PCGAMO;GUILM. AMORIM;24.0;192.0;2025-02-03;493.9100036621094;383.19000244140625;61.900001525878906;95.19999694824219;104.0;0.0;2.0;104.0;;107.47000122070312;;107.47000122070312;-0.013000000268220901;0.5983999967575073;95.79000091552734
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCSCAR;SA CARVALHO;25.0;193.0;2025-02-03;372.8599853515625;257.3900146484375;94.63999938964844;107.0;80.0;27.0;;107.0;;109.87999725341797;;2.4200000762939453;-0.004000000189989805;0.5983999967575073;4.5
SE;Sudeste/Centro-Oeste;RES;DOCE;SUDESTE;DCSACM;SANTONIO CM;26.0;193.0;2025-02-03;361.3699951171875;;;358.0;;294.0;;294.0;65.0;;;;;;
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;SASGCM;SALTO GRANDE CM;27.0;134.0;2025-02-03;354.8900146484375;;85.83000183105469;104.38999938964844;127.0;1.0;;128.0;;429.6099853515625;;429.6099853515625;-0.06300000101327896;0.21899999678134918;398.5400085449219
SE;Sudeste/Centro-Oeste;RCU;DOCE;SUDESTE;DCPORT;PORTO ESTRELA;28.0;135.0;2025-02-03;256.79998779296875;206.7100067138672;89.9800033569336;419.4599914550781;228.0;180.0;;408.0;;425.7699890136719;;0.0;-0.03099999949336052;0.23899999260902405;3.450000047683716
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCUBAG;BAGUARI;29.0;141.0;2025-02-03;184.83999633789062;166.47000122070312;66.38999938964844;1003.219970703125;740.0;271.0;0.0;1011.0;;1009.3400268554688;;174.4600067138672;-0.03500000014901161;4.2606000900268555;138.80999755859375
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCAIMO;AIMORES;30.0;143.0;2025-02-03;89.70999908447266;62.06999969482422;29.0;933.780029296875;971.0;5.0;16.0;992.0;;1061.7900390625;;74.5999984741211;-0.35499998927116394;6.156799793243408;-12.680000305175781
SE;Sudeste/Centro-Oeste;FIO;DOCE;SUDESTE;DCMASC;MASCARENHAS;31.0;144.0;2025-02-03;60.40999984741211;40.220001220703125;72.02999877929688;1111.3599853515625;1065.0;54.0;;1119.0;;1192.7900390625;;133.52000427246094;-0.08100000023841858;7.932300090789795;125.13999938964844
SE;Sudeste/Centro-Oeste;RCU;GRANDE;PARANA;GRCAMA;CAMARGOS;32.0;1.0;2025-02-03;910.5900268554688;885.8200073242188;76.1500015258789;285.3299865722656;152.0;0.0;;152.0;;280.95001220703125;;280.95001220703125;-0.11800000071525574;0.19939999282360077;285.4100036621094
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRITUT;ITUTINGA;33.0;2.0;2025-02-03;885.7100219726562;857.4299926757812;93.08000183105469;153.91000366210938;150.0;0.0;0.0;150.0;;280.95001220703125;;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE;PARANA;GRFUNI;FUNIL-MG;34.0;4.0;2025-02-03;807.9400024414062;769.2999877929688;69.9000015258789;625.1400146484375;448.0;193.0;;641.0;;734.1599731445312;;454.5299987792969;0.014000000432133675;0.8432000279426575;475.79998779296875
